chain,address,tx_total,avg_tx_per_day,avg_tx_per_block,max_tx_per_block,min_tx_per_block,std_tx_amount,tx_between_00_04,num_unique_counterparties,same_day_deposit_withdraw,most_common_amount
ETH,0x5d97e7a71824ae41ae4606762e06885eccb287e8,47,2.94,1.0,1,1,5.484876,0.0213,18,1,0.0
ETH,0x4579192cd596d9a1a5b1c5ff2c4d8794c397c8af,28,3.11,1.0769,2,1,0.189176,0.6071,10,1,0.0
ETH,0xa35364447d379f270f9da22fdbd4b8d4b03c9523,403,2.37,1.0151,2,1,2.523502,0.005,138,1,0.0
ETH,0xe56d3b28fda40e0d0a40d42faa2239bdedd900db,648,3.83,1.0502,7,1,3.307759,0.0077,152,1,0.0
ETH,0xcad7e09492f9b1a121c6a4ab4538e6d92abb5edc,146,3.11,1.0735,4,1,0.374051,0.1233,42,1,0.0
ETH,0x5e16073080f5886f9c79ff5f0462ec938eaaffa9,793,3.3,1.0272,3,1,1.902126,0.1097,208,1,0.0
ETH,0xb9890aef429d06d4dd3ed22a2c3b51607162c658,141,2.43,1.0444,6,1,0.235101,0.1277,43,1,0.0
ETH,0x4fa50d010b9cb15592907f4df9f474f792cccbca,4710,16.88,1.0118,10,1,0.715172,0.3259,157,1,0.0
ETH,0x78a74656958149fe94df120096ee9fd334fa2eb8,1465,6.26,1.0259,4,1,2.270045,0.0034,156,1,0.0
ETH,0x505e7af16c58e0a0adbceeae2f89cd976c27e6cf,292,3.28,1.0318,3,1,0.829591,0.0788,126,1,0.0
ETH,0x8a0454b05a952c572619935ed46b6d8d0aa97a76,1646,3.84,1.032,4,1,4.430061,0.0067,457,1,0.0
ETH,0x35d31a90a6493a25634e6360bbb8210b2bbed959,269,2.47,1.0228,4,1,11.752289,0.0372,93,1,0.0
ETH,0x80640092a460d1dcd590f483ff9cabbcff619c85,530,3.79,1.0173,4,1,2.74887,0.2132,123,1,0.0
ETH,0xa537d3f2e76322adc9e5de4260b35452323a6b9c,119,4.41,1.0348,3,1,2.294816,0.0756,32,1,0.0
ETH,0x43c90a89b1f9f3b880ba9ec0dd75c11d10c90e20,32,3.56,1.1429,2,1,0.837208,0.0,11,1,0.0
ETH,0x26a5d2e90260650e8459ecdd2ee7d34dd653ffc2,454,6.78,1.0485,4,1,1.785218,0.2775,98,1,0.0
ETH,0x58a48b6cfa8b813757ad8627265741c679bb4445,387,3.28,1.0052,2,1,17.968455,0.1576,80,1,0.0
ETH,0x03d6968f256d052e9e7777361c3ae4bd266088af,1908,3.56,1.0341,5,1,0.333619,0.0094,573,1,0.0
ETH,0x1eac2b3b3eb08b138e45452fd64fe95f39775361,161,2.82,1.0523,4,1,0.823209,0.0,38,1,0.0
ETH,0x00e43c0bfa2303310222e077ffa948bddf256848,10000,135.14,1.1895,37,1,0.679348,0.1504,82,1,0.0
ETH,0x30887fc55cbfad3487cb55bfe1779f6d2ba1c118,3204,7.22,1.0413,4,1,28.437585,0.0587,570,1,0.0
ETH,0x8b529db72710917ef2dc6d3bc9f61ae308ab19a9,154,3.76,1.0405,3,1,0.516488,0.3571,38,1,0.0
ETH,0x9d07e3406d3e7ec5e19b6804f6f821f684c9339c,2262,5.19,1.0424,8,1,2.809135,0.0522,475,1,0.0
ETH,0x186f43863dad0054a2890a9a079f9486641bdf47,388,3.56,1.1246,4,1,0.446929,0.0979,111,1,0.0
ETH,0x66666600e43c6d9e1a249d29d58639dedfcd9ade,2029,4.77,1.0368,4,1,0.663747,0.0946,351,1,0.0
ETH,0x1f08863f246fe456f94579d1a2009108b574f509,893,3.87,1.0494,6,1,0.234328,0.1624,220,1,0.0
ETH,0x22e86ab483084053562ce713e94431c29d1adb8b,5340,9.55,1.0234,9,1,2.177738,0.2017,285,1,0.0
ETH,0xd7b3b50977a5947774bfc46b760c0871e4018e97,1714,8.28,1.0883,18,1,9.558838,0.2299,209,1,0.0
ETH,0x0ec458ed907c84506047f7715394bdbc83fd9755,25,3.12,1.1364,3,1,0.02184,0.0,12,1,0.0
ETH,0x172a56277a5381fc7631600b40691cc51b062da4,86,4.53,1.1026,4,1,0.303,0.0581,26,1,0.0
ETH,0x91971d9f30e7709d2c157c6d62aa3980a7361ac5,2391,6.68,1.0455,5,1,0.446792,0.1991,322,1,0.0
ETH,0x311cbeb49290f919e971fae47571414c5de690f3,95,3.06,1.1176,2,1,0.618189,0.0,23,1,0.0
ETH,0x4455e4cf9e6f9c4c530ca63bd5d55a4818057761,718,9.7,1.0084,3,1,1.722955,0.4791,89,1,0.0
ETH,0x1620f71eb899f1b8b08e5e586bacb3391b32ce01,57,3.35,1.0755,2,1,0.772051,0.0526,22,1,0.0
ETH,0xaf7a5d23a83af89cfd0c8e30f92156caf75a0106,30,2.14,1.0,1,1,0.811716,0.1333,13,1,0.0
ETH,0xb3de4f0c922e216d0a0f7b3683247c22a141859c,138,3.0,1.0299,3,1,0.220964,0.0,54,1,0.0
ETH,0x0479760ed93a78f29a57d23b0c3bfff987a15332,1697,5.79,1.0424,7,1,1.288258,0.188,253,1,0.0
ETH,0x6f872901168192ba3cc18995787f1981365940fd,258,3.91,1.0078,2,1,1.320228,0.2713,62,1,0.0
ETH,0x0e5a65c3660020f75c29c4665c5392bf6cb889f1,314,2.85,1.0032,2,1,3.186048,0.121,62,1,0.0
ETH,0x9c22d83fb0315263566740d018f08e8c075fc927,2438,5.78,1.1153,12,1,9.036593,0.1612,372,1,0.0
ETH,0x5481484616fd5bcc97dd5bbb4f58daadf34d099d,2400,10.62,1.0385,5,1,0.207685,0.155,290,1,0.0
ETH,0x28f57b197e66148a72b791cf6175feefb590b392,338,6.38,1.0,1,1,146.800283,0.0828,34,1,0.0
ETH,0x68810aa33400d41f30c7830bc676b2bca1d647ad,260,2.55,1.07,4,1,0.499369,0.0846,100,1,0.0
ETH,0x0a21cc3b38efb19353dc05a1f98db809d08f3a07,26,3.25,1.0,1,1,5.304372,0.0385,12,0,0.0
ETH,0x5101f854f670812f2ebca8f6669aff324f192218,87,1.81,1.0235,2,1,2.811205,0.0,37,1,0.0
ETH,0x535d1430d38dbf6ea7496e1a38218f555d62c525,39,1.95,1.0,1,1,0.947868,0.0256,23,1,0.0
ETH,0xbfa49a4d8ab4b310cd69e9c38da3560ed985aed9,6957,14.29,2.3369,293,1,21.458469,0.2363,1430,1,0.0
ETH,0xf3f5c252e8acd60671f92c7f72cf33661221ef42,2489,14.64,1.048,11,1,225.594398,0.1374,230,1,0.0
ETH,0x3d7122b32fb5494ef58b7073341d68d22e2933cb,203,3.12,1.0973,4,1,3.138506,0.1084,67,1,0.0
ETH,0xb3bcd2ca0d38499ef439da099ff28f8fdd332356,7,3.5,1.0,1,1,1.068848,0.0,5,1,0.0
ETH,0x2a58f8d64f1d1c7c8d588089db4b415ae2e50cc6,19,1.36,1.1176,2,1,0.023473,0.3158,16,0,0.0
ETH,0x18a38d7cabc34a2cb53ace05cfafb0a9ba79b57c,141,3.0,1.0292,3,1,1.244449,0.383,40,1,0.0
ETH,0x683ef6303433ae8bcfa055854110466bc0083e9a,422,4.85,1.0072,3,1,2.235987,0.09,96,1,0.0
ETH,0x3cba52597894adcb64d11a0eeb04fcae3a041b78,60,1.88,1.0526,2,1,0.094439,0.35,17,1,0.0
ETH,0xad8da72fb6c0bc3b27a67dbe0daf8ad1476c8d20,606,4.46,1.01,3,1,6.81037,0.1634,101,1,0.0
ETH,0x6ba6ca24651adc8f927d5470d33dbc2480694357,34,1.89,1.0,1,1,6.455991,0.1176,10,1,0.0
ETH,0xa61ce9e022cb67a9e66ed618d10849b0deedbf9e,62,2.3,1.0,1,1,13.413669,0.0,22,1,0.0
ETH,0x7d78d877f85b8917be84e96604aba715b57b2e19,168,2.24,1.0244,2,1,2.023803,0.1905,40,1,0.0
ETH,0x10e50d9aa3ac972e6412396032453065795d06cd,248,3.88,1.0081,2,1,12.586627,0.129,84,1,0.0
ETH,0x3a1d6ac7dfce26c3041c8c7a77efec638f07e257,49,2.45,1.0,1,1,0.361734,0.1429,20,1,0.0
ETH,0x54da35d573e4ec5962f3c1d5af15d53d6616da4a,62,2.58,1.0,1,1,0.495246,0.0484,34,1,0.0
ETH,0x5b1b0349b3a668c75cc868801a39430684e3f36a,520,3.42,1.0078,2,1,7.630758,0.1692,150,1,0.0
ETH,0xebc584cc13ca8605cca374cf1903d04cc8038c22,1108,4.78,1.0259,4,1,2.984183,0.1877,89,1,0.0
ETH,0xc4063235cf1f595a1f85a4941986b214709b84b8,471,4.36,1.0043,2,1,0.819791,0.0849,123,1,0.0
ETH,0x9e9fbeb970383a43d6fba10af4bc0a96e567f83a,241,2.48,1.0126,2,1,0.521634,0.0249,111,1,0.0
ETH,0x0dd2a550562105173dd1527f5ae5f4cdf0c04d5b,220,2.04,1.0046,2,1,15.861236,0.05,84,1,0.0
ETH,0xab8073f5b13b3b7fc6f6b03439151d5eec0b6dd5,73,2.92,1.0139,2,1,3.172212,0.0,30,1,0.0
ETH,0x1a8cb681c0d2756956c1a647bd258811c6c31d51,13,2.6,1.0,1,1,3.241128,0.0,8,1,0.0
ETH,0x52eaa3345a9b68d3b5d52da2fd47ebfc5ed11d4e,335,3.25,1.003,2,1,10.368543,0.0,82,1,0.0
ETH,0xdb099e06e52c611a702840ca986f75662a8bca60,434,2.28,1.0212,2,1,0.37961,0.2028,221,1,0.0
ETH,0x34fabbc7169c310ccf6c721e862eaabbfc779467,497,3.43,1.053,3,1,1.62812,0.1268,138,1,0.0
ETH,0xd373c4a3397bcfc8c6677b58d58d63b7a873e2d8,236,4.92,1.0085,2,1,8.326878,0.1059,37,1,0.0
ETH,0x8015f76d6b8e51dc0001b91f50d521ceedb0aca8,190,3.22,1.0497,4,1,0.844337,0.0684,58,1,0.0
ETH,0xee680ec2a95d9c6f1638d46badb0da112648eaec,342,3.08,1.14,14,1,12.339274,0.193,107,1,0.0
ETH,0xc910c7c425bbad5e733eb7a8ad4b9c4848321131,1087,4.3,1.0372,3,1,1.660285,0.0938,296,1,0.0
ETH,0xfd103f794cd5cec26697eb5fbb7ec87e6634e295,1643,5.02,1.0031,2,1,0.533252,0.325,228,1,0.0
ETH,0x62c879def6b5fb133e5be6097468b1f66ea9b793,74,2.24,1.0,1,1,0.412808,0.1351,26,1,0.0
ETH,0x6cf8118892209d3975c9a03f06f7c11163be2ff8,89,1.98,1.0114,2,1,0.335644,0.0899,37,1,0.0
ETH,0xfc4079756482396b3d6944218096ccfe2c2654a2,1429,38.62,1.0251,2,1,16.022906,0.0651,37,1,0.0
ETH,0xe4f0e9359756a65da70fe37a3bfa45736f9bea58,252,2.74,1.004,2,1,1.012433,0.2341,75,1,0.0
ETH,0xfe5a4d8d9e4dedb08a4594f7960fe11a6a908d4c,109,2.42,1.0187,2,1,0.330882,0.0,54,1,0.0
ETH,0x4dacd010e15e220bc6c5c3210d166505d2b6c63a,2443,5.76,1.0396,5,1,6.824963,0.1781,331,1,0.0
ETH,0x72af8296d1272deffe909926d1db18ee418542a8,358,2.78,1.0056,2,1,14.250902,0.0726,104,1,0.0
ETH,0x64fa7b457f73f40033b9d52ade0a19bc50aacf02,88,5.18,1.0115,2,1,1.172828,0.0,41,1,0.0
ETH,0xeb18c95d461b49000084016a2ff5a07a735d1768,1653,3.62,1.0364,3,1,0.947874,0.1881,316,1,0.0
ETH,0xeb59580ff6b870b910f989f92d129958e8c3c861,501,3.77,1.008,2,1,9.740401,0.0898,100,1,0.0
ETH,0x529fff318f3d1f9e2e21997e237ebd358fdb2ca1,346,3.01,1.0147,2,1,2.445579,0.1532,123,1,0.0
ETH,0x1bd43d33b5400c9cb9012f743fcd9d059999fcfc,164,2.52,1.0314,2,1,0.358115,0.3963,52,1,0.0
ETH,0xef4556573101ea830474993497dba23210b608a6,38,1.81,1.027,2,1,0.184803,0.0526,17,1,0.0
ETH,0x5d45bde82e5ce502d5bfef2b25945e21142e8cb2,80,2.58,1.0526,3,1,3.48835,0.0375,28,1,0.0
ETH,0x89768ca7e116d7971519af950dbbdf6e80b9ded1,1940,5.33,1.0227,7,1,0.475818,0.1495,612,1,0.0
ETH,0x8f9cfa5e735dca900ee392b657dfefbf3af7fecf,150,2.46,1.0204,2,1,111.239781,0.0733,57,1,0.0
ETH,0x17816e9a858b161c3e37016d139cf618056cacd4,10000,14.95,1.7937,7,1,77.286989,0.1697,594,1,0.0
ETH,0x847f51c9dd30dbdc5d973b398d381aa3d2aa4063,535,3.69,1.1263,10,1,0.630424,0.0636,137,1,0.0
ETH,0x14ae683317d9d27957f56c78e9308e7d54bc3b36,1459,3.07,1.0217,4,1,3.449741,0.1117,373,1,0.0
ETH,0xb4c668d7bbacc6030a26b76ad321d18152ab4ed3,823,4.14,1.0592,6,1,6.660444,0.2199,138,1,0.0
ETH,0x8348ae00055d2bc57f6a786bab2486a7fd912da4,198,4.83,1.0259,3,1,2.669241,0.0707,64,1,0.0
ETH,0xd641b2970774d3d2520d1569e839fe637328e008,138,4.18,1.0147,2,1,24.471011,0.1304,28,1,0.0
ETH,0x4cb2b6dcb8da65f8421fed3d44e0828e07594a60,1822,5.86,1.0207,3,1,53.001624,0.1454,198,1,0.0
ETH,0x989b82ed1e240597c0ead2e1734235784ff865c0,97,2.77,1.0104,2,1,0.254841,0.0,43,1,0.0
ETH,0x6599be9fbef78fe48604791f14359a61dd9dc50c,198,3.09,1.0259,2,1,1.138695,0.2576,68,1,0.0
ETH,0x84cbbaef0fd25b2da3abdc84b764e2b48bf267d2,48,3.2,1.0,1,1,1.83274,0.0208,24,1,0.0
ETH,0x2a8ac196905afff02550b547af6110c87f504b8e,1330,3.51,1.0192,2,1,5.254963,0.1797,100,1,0.0
ETH,0x67dc0cad9f5a12a4e5faa368a6aa7cd7fb6259c2,1801,3.11,1.0483,5,1,0.755092,0.0194,325,1,0.0
ETH,0x028aa369b35dc5b527418b564f823f5630bf1ab8,46,2.19,1.0698,3,1,0.792824,0.2174,18,1,0.0
ETH,0xeb590b1bbddb4116fbccbd006979fb95bf34f0e0,3847,13.31,1.0286,6,1,0.334192,0.221,571,1,0.0
ETH,0x169dd9a77c76587ef50d397c6273b8936b1d7473,73,2.09,1.0,1,1,1.359291,0.2192,35,1,0.0
ETH,0x6cd61ba69bd4466e05cb894a71dadea94e1c0490,385,3.08,1.0239,2,1,0.405658,0.2468,109,1,0.0
ETH,0x2c9139d5ec9206bd779a71ecdb927c8cd42e9639,2308,5.37,1.076,19,1,2.028214,0.0386,409,1,0.0
ETH,0x06454b31e7a1861765b08d7ed579e603b5b97caa,1072,3.93,1.02,4,1,0.557293,0.1399,291,1,0.0
ETH,0x75e214428e0e234e45c341558792d5dfb850e3c1,15,3.75,1.0,1,1,1.783479,0.0,8,1,0.0
ETH,0x50122d4a56d4c66f93bad3a978b18857901afea6,375,2.95,1.0623,5,1,5.747522,0.2827,161,1,0.0
ETH,0xd0f0b33573950c4fd9fad0fc04b321996f958dd6,2196,4.6,1.0388,4,1,27.227965,0.1744,541,1,0.0
ETH,0x40b7b0f131d292bbcf252b27e4cb23a3bb1cc041,1609,5.59,1.053,7,1,2.386207,0.307,297,1,0.0
ETH,0xdf2bb218cb902d6eb7c03af1999b070f00a490c9,177,5.21,1.0291,2,1,0.912395,0.1582,56,0,0.0
ETH,0x0062fb72d128699a70afdad4b7bafb2cde128913,2189,3.64,1.0321,4,1,8.04845,0.2129,277,1,0.0
ETH,0xb0449ec1a8a60f95322617d6ed52e1ba1a7beb49,1810,5.23,1.0067,2,1,1078.495454,0.1365,181,1,0.0
ETH,0x139ecbbd170e264d9d0a7968d030f6eb5059cee6,1517,5.79,1.0154,5,1,4.393815,0.1931,136,1,0.0
ETH,0xa27f3a9270ef43b12847668169eec6db52adec60,492,27.33,1.0123,2,1,34.442109,0.0691,46,1,0.0
ETH,0x3b15cec2d922ab0ef74688bcc1056461049f89cb,10000,47.62,1.0156,4,1,3.249277,0.208,218,1,0.0
ETH,0x2af33e93f68b8497bb535c492f5867c7e83f2bc4,6474,19.62,1.0143,5,1,73.108895,0.082,269,1,0.0
ETH,0xd8d7f9de5feaf03afb2139f89acb9d43f6a30f1b,29,1.71,1.0,1,1,37.147889,0.069,14,1,0.0
ETH,0x9dbbf9a7485b3bdc2aee3c70799761f9bd426257,1648,8.0,1.0701,6,1,88.828072,0.1414,136,1,0.0
ETH,0x1e5aebcfdc780da4fb506e93a0b398490fd94864,4610,8.17,1.0862,10,1,130.611031,0.0291,415,1,0.0
ETH,0xd3e5ba0b92610e820256cadaf6bd543cc6bea02c,859,5.84,1.0263,11,1,0.511468,0.1257,77,1,0.0
ETH,0xd2c69cd5d740bc735eb30188d3b406e2774a1d21,3018,4.7,1.0027,2,1,86.935569,0.1113,337,1,0.0
ETH,0x100bdc7550faf97e12ea838dc85f5c36c3c30fa3,475,3.37,1.0106,3,1,10.977871,0.2211,130,1,0.0
ETH,0x9c5083dd4838e120dbeac44c052179692aa5dac5,10000,19.01,1.0553,20,1,381.562078,0.1747,737,1,0.0
ETH,0x2b217eaa3dd4fddf03372a8d7834afafc2bc6835,141,3.52,1.0144,2,1,80.442889,0.2128,56,0,0.0
ETH,0x4925ee4d70b169926a2be518478c5bedfacf4b68,179,3.98,1.0056,2,1,5.227194,0.2011,53,1,0.0
ETH,0xad2e7447a5cc85c0ae8d12d2a3467b2952e1e33a,15,2.14,1.1538,2,1,4.254802,0.0,9,1,0.0
ETH,0x510346282a6a17f41980e951ab88a2ed6b58d08f,1440,5.85,1.0134,2,1,6.8315,0.0118,172,1,0.0
ETH,0xb0a6f90f11c5ae94e30476a7534191194492a91b,714,5.53,1.0593,5,1,57.928259,0.1134,108,1,0.0
ETH,0x78125a86c1b8ba6f8659409ef75ccca943b458dd,196,2.13,1.0103,2,1,2.110326,0.3112,50,1,0.0
ETH,0xf7d926db782ddb5df45e2e68a32e6cf380400266,37,2.31,1.0278,2,1,11.39279,0.1351,16,1,0.0
ETH,0x935ad0fbea9572bb24138f23a69e314f0bdbddbe,353,4.36,1.0,1,1,163.475545,0.1218,59,1,0.0
ETH,0xe3786bf25e15013fdda09dbe881529d44b9ca239,4627,7.15,1.1115,13,1,553.305995,0.0145,312,1,0.0
ETH,0x1711a797226227bfb865e1641eeac31552322672,386,4.34,1.0026,2,1,11.885238,0.3472,83,1,0.0
ETH,0xbd63ac53ab8ccb4b4bd57a8d02477714685c83ba,98,2.58,1.0103,2,1,1.400705,0.1633,38,1,0.0
ETH,0x4195ecc5fbafe450a9b14677ee1aef8619758d1d,52,2.89,1.04,2,1,1.59289,0.0769,22,1,0.0
ETH,0x99d65df6507475702ed76488db20ff7283fd9acc,157,2.42,1.0,1,1,0.297864,0.1401,48,1,0.0
ETH,0xc0ffeef678658f12e72012c65b6496fe5fa7d560,217,3.06,1.0383,3,1,2.711744,0.0,100,1,0.0
ETH,0xe5090a0fca5e1baa6460fdcd5ce6088e735453ec,23,7.67,1.0,1,1,0.240048,0.3478,11,1,0.0
ETH,0xbc784b5c62269a4aa739d801bd06616559c88bd8,329,6.45,1.0123,2,1,28.445939,0.0,80,1,0.0
ETH,0xb8c7451647f81a15d1e9f0c7c37337dd5781c4fc,33,1.27,1.0,1,1,0.27091,0.4242,13,1,0.0
ETH,0x91f04ffe5aa427e977086746e7b9e1b997f2afa8,1524,4.15,1.0325,4,1,1.182518,0.166,140,1,0.0
ETH,0x6429dcadbe691d60b1ac4a417711f8d90395e0d1,1540,6.44,1.0033,2,1,2.938518,0.0403,185,1,0.0
ETH,0x404d846c95b2a70104fbae9797305beaa27a4062,4469,6.22,1.05,5,1,12.114518,0.2251,446,1,0.0
ETH,0xc25e9956c762f68ec6be77faa3c8da670f282a1d,616,4.22,1.0807,5,1,8.803949,0.2435,175,1,0.0
ETH,0x7cd226e26b4cba23f4894d0266940a5122544b8a,119,3.5,1.0259,3,1,0.809206,0.0336,39,1,0.0
ETH,0xbe858236c63bdec3a4e97e5a7802ebd08e164b0c,64,2.06,1.0159,2,1,11.776371,0.2344,22,1,0.0
ETH,0x5962bcdcd6ac84cf58a5e8d8cb14c28bcc6a69f5,59,2.95,1.0172,2,1,2.270012,0.0,26,1,0.0
ETH,0x7369e5c97db67c30f64ae2924728c952848713b6,599,4.07,1.0436,4,1,3.997617,0.1937,132,1,0.0
ETH,0xb19d6b66b18fae0fca1023138b229e5f970b5180,1409,4.78,1.0838,9,1,0.282916,0.0043,383,1,0.0
ETH,0x253c5d65dcd792f6c46dbc78dfa676de940180ef,437,3.24,1.0307,3,1,31.526178,0.0664,74,1,0.0
ETH,0x621931fbb1daea6378bd4f21e84e6b6d7bf90c1e,129,5.61,1.075,3,1,1.634265,0.1628,41,1,0.0
ETH,0x36407ef4b1d3af82bc4f2c72549ec269ebacd0ea,393,2.77,1.0155,2,1,6.298513,0.1145,143,1,0.0
ETH,0x88b02c3aa99bd62f62900953431e28df07c101c9,146,2.92,1.0069,2,1,1.948636,0.0,78,1,0.0
ETH,0x00641b4f7c7c9a6e6e2f692aa91744ca0ed0b3de,490,3.83,1.023,3,1,14.44969,0.2102,103,1,0.0
ETH,0x5262282148c85e57b6ce99ca4b815eae07497d16,9,1.8,1.0,1,1,0.040785,0.0,5,0,0.0
ETH,0xcf889a67a40038f2023481889af6963941791a1b,44,2.1,1.0233,2,1,0.40078,0.2727,23,1,0.0
ETH,0x2a0cf912e92b1ed95c20a429bdaf864500f723d0,195,3.15,1.0598,2,1,7.233952,0.1641,71,1,0.0
ETH,0x428663bd8e8114df0495a29a7aa5a69041b812d9,348,3.25,1.0296,2,1,9.698447,0.069,68,1,0.0
ETH,0xa4d81aa53417976ca1e7a2d44bbdb9effda028d6,43,3.91,1.0488,2,1,0.556272,0.3256,20,1,0.0
ETH,0xd8cfa18450e55628c648b00043dcf88ff6d1c423,324,3.18,1.0253,3,1,2.116428,0.0741,99,1,0.0
ETH,0x20daacb0864ff9a5e07d05ea16fa56cd00fdc16d,158,2.32,1.0,1,1,6.552933,0.1835,34,1,0.0
ETH,0xbdcee87119265fc0ec27a3113efc3fbbb90d4d7b,990,2.56,1.0175,4,1,283.847695,0.197,175,1,0.0
ETH,0x9dbd600f88bc2b97632dfc60b7568a226d398a90,1031,5.43,1.0088,3,1,3.412665,0.0078,224,1,0.0
ETH,0x6c81b17575dd2d037fd67e64d1970b007cd96130,149,2.4,1.0719,2,1,3.534779,0.1409,56,1,0.0
ETH,0x10e73a5cbd612411461f5405f58c42683842950c,75,2.14,1.0135,2,1,1.714028,0.2667,40,1,0.0
ETH,0x130e3e65334020e5357a1e37776553e8d9fb5c34,119,3.22,1.0625,4,1,1.379519,0.2353,42,1,0.0
ETH,0xf5a004e7f02d1873503ffb707fbdb62206e0b75c,740,5.74,1.0221,2,1,1.928864,0.123,161,1,0.0
ETH,0x148afbce5ce5417e966e92d2c04bd81d8cb0e04e,1609,4.13,1.0164,3,1,2.229959,0.1287,455,1,0.0
ETH,0x9752dad17648395aa719aee5979033a906cca596,1961,3.88,1.0294,5,1,1.599497,0.1994,510,1,0.0
ETH,0x71cc25e270560ab31d5d2e15e5bf896ebfc4a640,2760,6.42,1.1419,26,1,11.172353,0.1895,554,1,0.0
ETH,0x30e346633e166710a11f51031ca77e5dfe952153,303,2.86,1.0202,4,1,1.577756,0.1155,52,1,0.0
ETH,0x3fde28e43c4119409c9884b6cdb8a27c1f0a0ba0,110,2.68,1.0,1,1,0.301908,0.2545,30,1,0.0
ETH,0x9476832d4687c14b2c1a04e2ee4693162a7340b6,36,1.71,1.0,1,1,2.540349,0.1944,11,1,0.0
ETH,0x1c8add98d46aba60dccf4bd03017cad2e743601a,64,1.83,1.0,1,1,4.917356,0.7344,24,0,0.0
ETH,0xf10096c914eee998632e18293a85b1963989bc53,71,3.94,1.0441,3,1,1.550849,0.0,27,1,0.0
ETH,0x5b84e08b8883f400120da8a0099ba142641d1abb,259,4.89,1.0792,6,1,1.457019,0.2587,89,1,0.0
ETH,0xb13737de7f1e8eacefc28deb8b393dec6fed0dcd,465,3.78,1.0175,2,1,0.117108,0.3118,145,1,0.0
ETH,0xf85d1943e284553215b4ed5eb2d97dcd86cc818f,100,3.03,1.087,3,1,2.041135,0.12,53,1,0.0
ETH,0xececafb3fea380ed39264a7ac86a3af846375aff,1179,3.63,1.0508,6,1,21.854385,0.0144,289,1,0.0
ETH,0xaa0833da4dd529316f2a46957346986f615ffa62,511,3.68,1.0119,2,1,12.98067,0.2622,80,1,0.0
ETH,0xc732e29be7ecf7426c8d8c7d04d0f6e73ed73c43,49,1.88,1.0,1,1,0.085051,0.0,21,1,0.0
ETH,0xe66f86c7d3dc600c90e7a688dc79ce6f2b7a0e84,976,3.98,1.0808,16,1,1.067469,0.1732,258,1,0.0
ETH,0x7a4d0fa30b65e7b79a209af4d7dd03fb971d0d21,172,3.02,1.0299,3,1,0.447545,0.1744,60,1,0.0
ETH,0x766cac197fda58835551ec32117ec0189fcdf07e,455,5.0,1.0508,6,1,2.926972,0.1011,66,1,0.0
ETH,0x5989187635284c90ffc60842ea1a9d24cd5795c2,89,3.3,1.0349,2,1,0.560767,0.1348,41,1,0.0
ETH,0x905e02c15760507075dcf7e3cd8faedfda0d0048,188,2.35,1.0217,2,1,33.408086,0.1489,70,1,0.0
ETH,0x8d5a91854867440e1a8e2a3dd70746cce6f3c7d6,87,3.22,1.2985,15,1,3.780564,0.2874,36,1,0.0
ETH,0x5c66f09319d471e100892913ec977d75ce1342c3,360,2.98,1.0227,2,1,1.489067,0.0417,97,1,0.0
ETH,0xc51ffc33fd5a093f4637d1f116825a459734baa1,450,3.02,1.0135,2,1,1.523504,0.2156,99,1,0.0
ETH,0x4b50ca44afc1e27f129b3060467a0284d80b618b,2020,4.89,1.003,2,1,4.730406,0.0089,336,1,0.0
ETH,0xdde39a0150a5fb4a92cf2936d5c5428687335a15,1339,4.85,1.1168,15,1,0.552031,0.0948,372,1,0.0
ETH,0xdd1901cd19e94facb4528383f0b9bcb642fec163,68,1.89,1.0,1,1,8.767598,0.0147,25,1,0.0
ETH,0x513150ce7b8527311a3b5d854c77d4d236722aea,158,2.47,1.0128,2,1,1.982481,0.2975,49,1,0.0
ETH,0x658287081b7cc2abb0537779d8b142dbdd5e7257,352,2.43,1.0233,2,1,2.157483,0.3125,77,1,0.0
ETH,0xf42c8153e7d41d0b0ce9cbb1fb0fe779dab90e16,495,1.85,1.0465,6,1,1.817747,0.1879,280,1,0.0
ETH,0xde3be81ffe86505d5673417af569bd4c7c6ad3ce,212,3.66,1.0707,3,1,14.659812,0.2311,67,1,0.0
ETH,0x68a611ed2791ffffa54b5d107eb8e567171b3251,436,2.38,1.0307,4,1,2.830927,0.2339,174,1,0.0
ETH,0xb94023ac493a3daad33289a571a56c5c448895d4,793,3.79,1.0476,3,1,1.192236,0.0958,183,1,0.0
ETH,0xe384e7cce0cdf48d0d709853528f45b4351cfa31,508,5.52,1.0832,8,1,0.335079,0.2047,113,1,0.0
ETH,0xfe8d3965291a38446bd7bef7a59705201ad318de,103,3.22,1.03,3,1,0.564206,0.1456,44,1,0.0
ETH,0xb757c583038d5cf478a862780ca6725a067791c1,437,3.77,1.053,2,1,1.523072,0.3432,121,1,0.0
ETH,0x28fb14c9cf381bac0ac9851b37a92d5501a87b6f,225,5.49,1.1194,6,1,2.684063,0.36,88,1,0.0
ETH,0x1b4469a7705c5207e20a47831dfdbe9dcab0fb26,60,1.58,1.0,1,1,5.149179,0.8667,26,1,0.0
ETH,0x3f06d634e48bb6411e715fb6d86d900a6bafea62,606,3.86,1.0899,6,1,11.841301,0.2673,101,1,0.0
ETH,0xa82632dddbfe8daf954ec27bf23989c24060f4fd,53,8.83,1.0,1,1,10.830706,0.0,23,1,0.0
ETH,0xe8b60b147990023367408d904d2b081b4304f1e0,4229,11.04,1.0315,4,1,6.099632,0.1984,485,1,0.0
